 	27
0F2BA796352BEB30	26
0F2C1BA7C59983D4	32
0F2C89F4D6ABB48D	33
0F2E061DA12E422A	23
0F2E30650123F712	31
0F2E999BD09D7E4E	27
0F2F069BBD2B5466	33
0F2FE4C809E378CE	38
0F3064503DC1E3D3	28
0F3069C168068519	26
0F30FB34801416B3	29
0F3122EB5321FAC1	29
0F3128757BA51B6D	28
0F31EADB24CD9EE5	32
0F32634255A3E0B9	30
0F332AAE5517251C	38
0F336FCEDAA4302B	36
0F337301F95DE6CB	24
0F33863698E46255	28
0F33B036A6C5FBAB	35
0F33B0DD6F0E5457	38
0F33C748C6955E6A	24
0F33CF0D518A51A8	22
0F34368223EEC900	15
0F346DF1443F598B	34
0F34A9ABEDD05BBD	28
0F34BEB421F1486F	32
0F365D83759D1E93	28
0F368328D518545F	27
0F370BBB14041DDF	32
0F3730F5EE154ED9	31
0F37337FF5620B3F	32
0F3761239E316C99	29
0F37A66B46ED0BF6	29
0F37B4938CEF2B00	30
0F3834CB47A1AE90	25
0F38850C6B2F0466	26
0F392E4D110E1B6F	33
0F3968724B737C1F	37
0F39B327A38429F7	28
0F3A6B059C7CB14B	26
0F3A7D5D1F6A6873	40
0F3AE1146B869E5A	39
0F3AEC2816BC6822	38
0F3B99D54D291F53	28
0F3BCEE662953219	26
0F3BEB422EB7E212	31
0F3C68CC78F94DE6	33
0F3C77C7D28CA89C	32
0F3CC5154EDB153D	26
0F3CD829984393D9	27
0F3D0BC899B15E92	34
0F3D2D026BC8794E	32
0F3D7CCA85C1D709	32
0F3E049178027DB5	20
0F3E12E740EC37C0	22
0F3E23FBA74D9738	31
0F3F389F02E2DDD3	27
0F3F8560144EA0A2	23
0F3FB35542882B79	26
0F3FDC622701FDD5	41
0F4025475CCCB6C2	28
0F407010365B18B7	38
0F40EB1F89F76879	30
0F4156DECD8EA71F	36
0F41622ECE925C60	30
0F4266189CB13242	35
0F42698516DD5CDB	29
0F42798EBE9F511F	30
0F42973227F37F29	34
0F42A09E7B527D77	31
0F42AA142F9877B3	32
0F433ACDAD641CF8	26
0F43412965484A94	30
0F43D1517B119CF4	24
0F440C726E942F36	31
0F440CA010852619	34
0F445EE4D40ADC99	34
0F446B53B988F802	32
0F451A5D020FDE80	31
0F454FDE38637B06	27
0F4551E1994FED16	24
0F4563C32D5B8010	34
0F460254BFCD8073	30
0F468FFCB2039961	29
0F47543CFB070B68	29
0F476F7669EDE387	32
0F480CD63A1D2DCF	28
0F4826D2B79B77EC	28
0F4873C97BBFFAA5	33
0F48CA917C4C5AF3	28
0F4921466D91D69B	35
0F4937EFEBD71CDD	28
0F4965CA702BBD95	24
0F49D64109795FDF	33
0F4A0696163ACEDB	40
0F4AC9379F65CC6E	30
0F4B59F795AD6272	32
0F4BC09E74C611B4	37
0F4C40AA6A6993AE	28
0F4D0501B6AA554C	20
0F4D0EE2F0AA0BB3	27
0F4D5F19AFCAF2DC	30
0F4D69CDC69CA5A6	32
0F4D6CF78ECAE916	37
0F4E5A8F4B3E3B3F	27
0F4EF8167F801BBB	21
0F4F411C7B05583F	25
0F4F8276CCBEFDF3	28
0F509E00DD449D25	35
0F50E438D8C06415	31
0F511D6B6FA0326B	26
0F5163A2362D8495	37
0F51BBDFDAAD02C6	32
0F5202A9238E084C	31
0F521706F25ACD1D	27
0F5266AA061DF855	32
0F52839C349973DD	25
0F52AAB1A37E3783	27
0F52DB2BF6C1AE51	15
0F531AA16C3F2FF8	33
0F531D132E270A70	30
0F5385ED62B91AD4	30
0F53922C27A3583A	38
0F53DD1E5D6B95EB	28
0F53E7F430837F34	39
0F54169A11BF940C	33
0F542EAED6E66EFE	32
0F547146ABDB07F8	29
0F54BD7132118971	38
0F550E314A0092B4	38
0F561042A361F41C	26
0F569B1DA4F465F5	22
0F57FBB4D84A8571	28
0F581C5CB9D43151	32
0F584E0DCEFE2AF3	27
0F5A7A4D4A0326FF	34
0F5ABA0231FB9DA1	26
0F5B6E988637252C	20
0F5B752A51FC09D7	24
0F5BBBF8083B44D5	23
0F5BEADE12248546	30
0F5BF20722068A55	25
0F5C080A504D5020	27
0F5CBC0C579AEB2D	27
0F5CBF738F86BA1D	30
0F5CEBB855504FCC	33
0F5D62004ABF99C2	23
0F5DF108C92ECF56	30
0F5E383D272E7E81	33
0F5EC41D115A9A3A	27
0F5EF4EA3AD46569	33
0F5F6CA6C021BED7	30
0F607AB2B2FF9E3F	27
0F609EED537E615E	25
0F60AE52ABBC5048	27
0F60DDFB16DE63B0	22
0F6123E2CA149F64	35
0F61328D403E2FB5	29
0F61C37C6333B1F4	15
0F62B388C4AEBCD7	24
0F62CCFD447BF76C	28
0F6331B11C8E56CD	35
0F634F1A9CB52A71	31
0F6397F2F4F1E71F	33
0F6493EF2B2194C6	34
0F649EDC8854E31B	23
0F64BF5AA0246BF3	29
0F64DFCCE63DCF86	33
0F653E2BC5AC9E95	35
0F657D3C3B5A65A0	39
0F65BE53CE5A189F	21
0F65C1EB594E0684	29
0F65DE4FF028456B	24
0F662A9F9FEA3F9D	30
0F664B76553D0CAD	18
0F664E7DFAE4A018	27
0F667EFCF49E0924	29
0F6719747C5FB33E	26
0F6724454336893E	27
0F67C0711B2A9705	30
0F685798D54CC5E2	34
0F6881A3768F6E29	30
0F68A1C0057DEAC3	38
0F68C04FAB58F267	26
0F694E0E7BD4F307	34
0F69A4C32145C3CF	39
0F69AEA27F8D2331	33
0F6A2C9250C922AC	22
0F6A5118CE5152B5	29
0F6A7B104EABFF15	30
0F6A7C2296AE911B	25
0F6AA88840B9B48C	37
0F6AB294414D60A6	38
0F6B2F5C49A9E2BD	36
0F6BB618B9ECC292	32
0F6BE5688AF8794C	31
0F6BF13A0A0431F9	30
0F6BFE8F7BF91184	33
0F6C02C5527768AD	26
0F6C5BB0142984BC	19
0F6C60A8D9138A96	40
0F6CEEC3CE42E6D8	20
0F6D81BF19B283B3	34
0F6DEAAF46DB8F11	24
0F6EF80BF15C1B9A	28
0F7099FF392C8FCB	36
0F711D6171F86050	33
0F71403D622E6EAC	32
0F715DC90946904C	28
0F72A07A6FCD28A2	25
0F73151EAA80DBA1	34
0F735840348391B3	34
0F740724BEEB21C9	34
0F741B2F0E88A2A3	29
0F744E536F61BC9C	32
0F74FC95DC38CD83	28
0F75487DF349F8B0	35
0F7557D8582D2E9F	33
0F758FBF7C29ED6D	27
0F75BFFE5955FD85	29
0F761B84410BB3C8	33
0F7672C47B5032F8	33
0F76D28A9C623D88	26
0F777EBEB38F0530	35
0F786B255AA580A1	25
0F7889ABAFC0A1DB	22
0F78DE9C9ACBAFA7	34
0F7936F7105DE3F0	25
0F796FF2F96E4E08	35
0F7A5080DD370C86	28
0F7A7F463DA0A9E0	31
0F7AA3635CEC5B36	38
0F7B712C343ED1F9	23
0F7C06560C5190CA	27
0F7C3F284E23D63E	27
0F7C48974C7DC6EA	28
0F7C9C73B8CD225D	36
0F7CC5527170A6F4	27
0F7CD9D6F5D5D539	35
0F7D0411E73C6CEF	38
0F7D23AF48E0EFF9	30
0F7D2BC44D12EDBF	30
0F7D4A91233B34A0	38
0F7DCB2B4846EFEC	26
0F7E257F8CC674A4	37
0F7E2E900F0B721F	26
0F7E80B98CA90DEA	29
0F7E8C1859935476	28
0F7EDAE514803E06	31
0F7FB0229379E32C	26
0F7FD371CE5689DB	31
0F7FF212783BB0FF	31
0F80DF76E32C4DEE	26
0F810EAC9BDB64CE	29
0F812AC0762C819D	22
0F8174F026334B4B	28
0F81CB499209390D	32
0F81F61FF658EBD1	33
0F820A4A41BF13D1	32
0F829EFF4733FFCA	23
0F835661362CB7BA	28
0F84B0F7C6B74611	31
0F866B36D69F05A8	31
0F8791F36C4C75FD	34
0F87A83B4B7D37E6	26
0F87F41E2A66D7C2	28
0F8816A75053571E	32
0F88847FF7244851	21
0F8886079E197343	33
0F88FDE8DC6ABA6A	29
0F8928477BA7FE3F	28
0F898F897DF1E2C3	25
0F8A8B668AC42C19	25
0F8B09D60F627069	36
0F8B2A0D9EE8E1BF	25
0F8C0D0F355ADEF5	26
0F8CA7FA42061C6A	29
0F8D043F4F4CB8D1	35
0F8D264F1C1C3C47	26
0F8E28848B017BA3	25
0F8E7D569E4E565A	30
0F8E8C7E5C156590	22
0F8E914ADF5AF6FD	26
0F8EA93654516937	35
0F8EC6DDEBD8CB30	33
0F8ED79834FD61A6	33
0F8F08763E8FEEA4	29
0F8F4FAC7A0F8195	33
0F8F7D428CEBA868	30
0F9003376E664435	28
0F900BC0C5087445	24
0F90209178DAF6FD	31
0F904BDE6FB9B46C	32
0F909270D4C5234E	35
0F90A1CF334FDEF1	30
0F90DF9846D5BEE5	22
0F922F0C7A94E33F	21
0F927AD616902456	29
0F92AB57E9867703	26
0F92AEB2220E60AF	31
0F9315BFD5F48FDA	33
0F93429D6C547A6F	31
0F93A574A69B4E77	34
0F943184684991B6	23
0F944284D94BE579	33
0F9446288A5E4B2C	26
0F94C7CBE1C86504	34
0F94D8E79353F958	18
0F94FA5402CB7EC1	30
0F9541967167277F	27
0F95BBD9D48AF898	37
0F95EC99A07DABE4	31
0F965F96AB31F325	32
0F96678AC897EDA8	32
0F96F600AC1A39B6	29
0F97282641BD9647	30
0F981E312ACC30EC	24
0F98444743AFA9C6	32
0F988BEF436B5186	26
0F98B7A8D2851CCF	31
0F98EBB4BB05CBA2	30
0F990D7315FCB645	29
0F992BB984894432	36
0F9936FF70D4897B	37
0F994B073D744C98	28
0F995B031B2DEF4D	36
0F9A328EC1BD7B2B	31
0F9AD6D5D70F6C7E	30
0F9B3A8D4F8324A1	27
0F9B71BD5399D38F	31
0F9B77BC18437C46	25
0F9BF04C259AEA2D	31
0F9C19B80A8DA0A8	29
0F9D2DC49C3356BC	25
0F9D526BF844D6E0	23
0F9DECDF89C5A453	30
0F9E02B46F280525	17
0F9E33E057823CD4	36
0F9F6EDCFFBD0B7B	28
0F9FDBDF0656FE65	30
0F9FE40A3AED38A3	21
0F9FE8AA792A83BA	27
0FA005EE07AA85B5	31
0FA01C95C23AFBA5	26
0FA0468BE74FA970	34
0FA08C981BBDB2AE	38
0FA097D458924B24	25
0FA174EBA00A5161	32
0FA1946882C6B0CB	24
0FA2467908430492	35
0FA256EA3C84B2DC	22
0FA3033487CF15CC	31
0FA38587FF930746	37
0FA39C5AC0D4ABA4	31
0FA42D1BD9E3ACCB	26
0FA47FC523561B6D	40
0FA4B04FCF4003ED	37
0FA5238638A9F759	21
0FA52B4789544AED	26
0FA5D69003848D5F	19
0FA65D2FBF5DCF1A	25
0FA668515AD6595F	37
0FA7258D813219CD	26
0FA75A24BAAF6D1B	25
0FA77D4688368D99	33
0FA7C2C5D5521613	33
0FA87784CCA27D94	27
0FA87E4B286D2A17	33
0FA8A2FD3E2D3A2F	32
0FA900DD8E54FD2E	31
0FA9FBE0102E4E4B	28
0FAABA54F733C229	29
0FAAD10AAE11B010	34
0FAAEC227937EAE5	27
0FAB0BED3C05CE32	31
0FAC24D7AE63A006	28
0FAC89DB3DD21FFB	28
0FACC64BA8DD0824	29
0FACF0A9E6B6270C	27
0FAD027424492B6F	29
0FAD1CE911046458	32
0FAD6AF48FE2420D	28
0FAE331BF0F8CCBB	21
0FAE374E0FB6FFFC	29
0FAEE583DADB9E34	25
0FAF2444E3A0AAF3	29
0FAF34A801AD41FA	33
0FAF3BE43EAB84C5	25
0FAF85B400247DB3	19
0FB009FD5EF7C230	21
0FB05EA8D489AC0C	25
0FB0A38254CB5984	29
0FB0CB062AEDC1BC	32
0FB0EC7F7F6E4CA9	31
0FB112779BB1A9E0	28
0FB1585AF570F188	29
0FB1A7BDDF44884B	24
0FB1F9C8058977AF	33
0FB1FC7B7C27EB71	26
0FB2E09E4BE892EE	31
0FB2E8583E3D4ED7	30
0FB3A71FBC8E430D	37
0FB3CA7499204F40	33
0FB41A375621D5D5	32
0FB4AB107DACEF67	27
0FB4CB9D1F9C2469	24
0FB50FD7D786A23F	33
0FB53D52BF95182E	26
0FB5866123ADFDFF	31
0FB5AC8C9DA60C41	32
0FB60C4B518B5956	31
0FB60C89A7AA5E9D	28
0FB651F9838F630E	35
0FB6CB7C741141B7	16
0FB7B6966DBC8B70	28
0FB829FB9088A127	34
0FB8920A3250BD68	31
0FB9535015A89DF8	29
0FB95F7DB179FD74	26
0FB99E9AA25AEC19	28
0FBA030F322787A4	34
0FBA12860BB79B9A	41
0FBA37FF4C6C7A5A	24
0FBA7831DBE96D97	33
0FBACA866E7B53E1	31
0FBB81D8808D265D	31
0FBBA37EFBF857F0	31
0FBCCB482E1FE78B	41
0FBD9ABA9C640BD0	25
0FBDF3A6BCD0B375	21
0FBE96473F88EF94	21
0FBF088BE28D3448	32
0FBF38C054B2C8B5	28
0FBFD128D0BDF74D	33
0FC0034F563A7C82	30
0FC00DEEEB35D8C7	28
0FC017FC987B7E02	29
0FC02B010BBFADB6	29
0FC0703ACFDE3E1B	37
0FC0E20CBB95B036	25
0FC0F1BCF6B8D3DB	28
0FC0F6BC3746A459	24
0FC2B99568EA48D6	30
0FC2C543F43CEE50	34
0FC2DE33B014EC57	30
0FC31E397B14FF94	33
0FC37C377D2C6782	28
0FC3C4D4429F4686	25
0FC3D5DB95AFF7E8	32
0FC41193E16652F7	29
0FC4AA343F00DC00	25
0FC50908CFEC295C	30
0FC580D5AB6AAE4A	26
0FC5A900AE7F2874	34
0FC63E0973A98F27	25
0FC69C271F88C145	22
0FC6E75D37770693	30
0FC714DFD8F1D4C4	29
0FC7650F80AC0645	33
0FC7E86D27578DF6	32
0FC7FB53E2DCC11D	31
0FC85DF6280B691C	31
0FC8729990FF10A5	29
0FC8B0A8A614F8C4	30
0FC8B4A110D58EDC	34
0FC929E0BB7F43F3	35
0FC9D3B1D769A781	24
0FCA4C911D59A401	28
0FCA788781921CC9	32
0FCADA9014E9AD9B	28
0FCAF186E5FA909A	35
0FCB87997EF9303B	29
0FCBF2BD789E63D2	26
0FCC6B1B42E23CD1	40
0FCC8256EBFB8964	24
0FCC9558EA5159B4	36
0FCCE877C1AEC56D	27
0FCD908E241D690A	31
0FCDE25735C46FFA	36
0FCE7805708F4B0E	28
0FCE782E34583C9F	29
0FCE7A385EF474B7	27
0FCE9F44C1FF8411	26
0FCED033965987EC	26
0FCEFA2CC684FDFF	20
0FCF88AD452C4E5A	32
0FCFC11CA56BD8AA	35
0FCFE6239F1251B6	28
0FD046F7C101554C	27
0FD049278A8B680B	26
0FD0B664FEFA9DC2	24
0FD1427B5146BA94	28
0FD1791E2584A7D4	35
0FD19B8F10DCC10E	25
0FD1EB6A269E0180	33
0FD24C625BF37705	31
0FD26B9757F99379	30
0FD2778F0B651BC5	26
0FD2B12C4AB4F6BC	22
0FD3A34CB6C5CEAF	39
0FD414C8AEC793F4	32
0FD42BB74CDCD321	34
0FD525D7B35EACF3	36
0FD5411FCD6A4697	33
0FD592EC71C17F3E	37
0FD5C8C027BA7C6D	37
0FD62A737189371C	21
0FD62A9B7D1A23EF	27
0FD667D44A257E8B	22
0FD66C24638F7BE3	25
0FD682AF95C17616	26
0FD692214EB76489	28
0FD7614973958499	33
0FD7AACC5D43CF35	27
0FD7D6AFC2CE4317	26
0FD7DA1E1452E1D3	28
0FD9200D9E8A0ECB	28
0FDA1A4404B7D477	29
0FDABE00BCCAF1B9	31
0FDAD6D699C81251	36
0FDB0ADD5AAFB212	32
0FDD17147C7F8AF2	27
0FDD46295B647194	30
0FDD6264728C84A4	24
0FDD9BF9C70C0AA1	27
0FDE1F6B1F533D44	30
0FDE221D11EF6F45	29
0FDE272B2E44F034	22
0FDE648E80F7067B	34
0FDF4B7E64CF748C	35
0FE0987E0C1CFD96	17
0FE0B8BBC35E1B1A	34
0FE0CF37D4ED1379	29
0FE0D331985EBF2C	31
0FE10742C8B58D90	22
0FE228BF8A5331F3	25
0FE27F21659C3E08	28
0FE29C23A9AB49A7	28
0FE29D7655024D44	33
0FE3131D6239702A	33
0FE31AB18347DFC1	25
0FE350490C35B5C3	28
0FE3A514C529F553	32
0FE43754F5651DC3	37
0FE43F42A83BA545	27
0FE4B609B7463AB8	26
0FE4D6F4BBCFA97B	32
0FE4E0320130B2C3	28
0FE4F2935F85B7D4	29
0FE57CBDA5A24186	32
0FE58839B7973689	33
0FE625ABBBDF6CBF	21
0FE640C8AA6F0727	29
0FE65B7956D9AF22	30
0FE66BA4A241DB5B	23
0FE6DE141EE220D8	34
0FE70280319DE015	26
0FE72617BACED6C4	16
0FE76130AA4BC096	30
0FE7902003FA6B9A	33
0FE7EB750E69A01E	25
0FE7F786EEDD8E27	30
0FE8448FFECEC97A	34
0FE8676ACDBD59B0	28
0FE89011B432CA9D	37
0FE8D3786B98CE0D	24
0FE922441F4F9A62	31
0FE96253D890E268	24
0FEA26F7B7B0601E	24
0FEA74654C72BD14	30
0FEB2B1E963E0FAF	26
0FEB7239D166C4DC	23
0FEC9CE19219A59E	30
0FECD1BF40A86A22	35
0FECDEBABA81B4D4	23
0FECEABA9EDEE9AE	31
0FECF78CBD2121F6	30
0FEDBA4ABFF38CE8	26
0FEDBCC63756992B	29
0FEDD635FCDFD477	29
0FEE40000F3CC1DA	28
0FEE64E93983EE8E	32
0FEFC8BD08713C8A	38
0FEFF1095AD8DEAA	23
0FEFF8B8148F838E	30
0FF047F560D21F0F	31
0FF07FD006C86433	34
0FF0911961164DBA	34
0FF16ABEA078F4C8	28
0FF19C3CB12268EC	20
0FF2505393BC0B9E	28
0FF33D573CC63F45	25
0FF365C247CCB835	34
0FF3F0E372552DA2	30
0FF3F362B624D28E	33
0FF4AE7722E65860	38
0FF4C8B0736C627D	26
0FF4CE2A9686C0BF	25
0FF510E0F2AAA9DA	29
0FF532A4907CADEF	29
0FF5504F0453EAAE	29
0FF6578675039126	32
0FF6843ED0891115	28
0FF686B634AB4C01	34
0FF68E141B79263C	37
0FF6A639E511B284	31
0FF786629C9420C9	29
0FF7E104B9068F46	27
0FF7E2F625C2DBBF	27
0FF7F4877BAB3103	30
0FF8318A78E4A2CB	32
0FF8A567B79DF6F0	30
0FF8C652E49507CA	26
0FF9839548A2ECD9	28
0FF9B07BB39A3C93	34
0FF9F33B32E05FB3	37
0FFA4659E0FDDCD5	33
0FFA49E474B9DF9A	30
0FFB19DF5D01878E	26
0FFB823F3A744E6E	24
0FFB85F7F3133C5F	37
0FFC16F6C8A6E999	31
0FFC39C637D9069D	29
0FFC43C904BC4C53	26
0FFCA2BFEE0B9485	37
0FFCB41EAA5DFFA0	35
0FFCB93B79A60AF4	31
0FFCF98E2943734B	31
0FFD27905C3679FE	36
0FFD7966C35C9427	24
0FFDB1AF56CD479E	31
0FFDC2EF44AC1697	40
0FFE635F50647EC1	33
0FFF250BD6C2EDA0	34
0FFF3D0BB8BEE967	29
0FFF63C3474CE1D1	37
10008287D2D09FFC	29
1001087544920517	25
10011A80118E72F2	31
10013B2FE4C5C555	23
1001ABD3B89C4394	28
1002BA8EFC515913	28
1002BAAE9EC3A35F	35
1002DAE17609F53A	32
100367EBC0FCFEC1	20
1003C469063BE679	39
10042C9BE2B41627	28
100457C64A9FBB66	29
10048D18B8F33A55	26
1004EED06EA644AD	32
1004FA4CCA11CFF2	26
10051A016776785F	26
100526155C1D5295	23
100548E80C2B52BE	30
1005613001B45408	36
1005A877088BAA9A	31
1005C5D12F16F4DD	29
10060EA021AF1405	26
1006D4812B7F8C3B	26
1007D060045F8EF1	26
1007E5E9126C0879	21
100848BD722720EC	33
10084AAF36083C28	34
1008598CFF857739	25
1008816FA98BA240	30
1008E9608C8376BC	30
10096647149150B9	31
10099579F0396CC1	19
100A3E919EED0231	26
100A42320470EF3B	31
100A6D3512EC39FE	35
100A7C78696703DB	24
100ABA200312C0A0	29
100AC754F25C31DF	27
100AC8D0322C090B	36
100B10C217BE39FC	21
100B47652E87582E	32
100B870C0E337CB9	39
100B8D4C9D5589E8	28
100B99C2EDBE4CC1	33
100C8A85DF461B33	36
100CC732283ED815	20
100D36EBF02F0F70	35
100D52D9C40B0AF3	29
100DEBF0E77CA851	32
100E29B11E8E94C2	25
100E2DF24F2380B5	27
100E616260CB8D4D	34
100EFECA997861FD	33
100F1C35A415238B	27
100F43948ABE9AE6	26
100F93DD820728C6	29
100FB4C4CB62BD61	35
10107D3F1ADC88B5	30
1010AF144D2D4871	22
1010CAA4008BB147	30
1010F8861CDAC7DB	37
10114B4BD28AF2F7	26
101156749E7A2B68	28
1012EB4A6EF566FE	42
1012ECC6D4CE3C6B	31
1013256CF0A92D35	25
101341D11D7ACE9C	28
10139002A468E94D	16
10147CC53D01FBA2	30
1014AC146EABAA08	27
1014EBD173C90AA8	29
101591E874514A58	26
1015E5E7C4B77ACF	40
1015F006B72151A5	38
10162014D580AE44	30
101635928244FC06	27
10169BA574713E4F	28
1016FFADB93D7008	36
1017016949AAF068	32
10171DBF6C6677C0	35
10174ADC99CBB1F5	28
1017D616EA8C9F36	31
1017EBA8A47884B0	24
1018DAE86F4DFEEA	31
10192A3452200CC2	36
1019447C0F23D93F	19
1019B1C8A2A145EA	34
101A45875825F077	27
101A76A054CDC1ED	37
101A918544CBCF30	33
101AA8B958B90AB7	28
101AF083BBCBD8B6	37
101AFFF5D3318EF2	27
101B39764F554C0C	29
101B8772B132C80D	32
101BBA7B707CEC94	30
101BC1D18A682A6F	36
101C09508F38DB70	34
101C3A4BD9DBF138	29
101C715A2C2F9680	36
101CF34489B5BC7C	23
101F1D9EC37813F1	31
101F6E97D2301BF5	21
101F763BB18B67EE	32
101FA8D717AACC03	29
101FD49182CA5CDB	25
1020165A127C0BC2	28
10204E9AE80C46A2	23
10204EA67748747E	35
1020E40141596087	38
1020E4A18E27D09E	34
1020F8B0A4DF5807	28
1021B2AB90E9BC77	31
1021C35AB0BBDDB1	31
1021CB6B03199B30	29
1021CD4D5B11589E	37
1022286242383A92	32
102264D46F8D8F40	28
1022D1A6B8DEDEC9	31
10232EE1FADD6479	42
10235B78E61DC4A4	29
1023DFA158C2D7D7	29
1023E1FFC2D96441	36
1024C5B3D0AA60A1	29
1025406CAB29C0E0	31
102548315DB25A56	32
1025E1CC4BBDDF27	29
1026BB8991080590	23
1026C079AEDEFE13	29
102754A531BA7373	37
102810F919788B8A	28
1028751EF9EF61B7	37
102A027D52BDCD7E	30
102A0E661CA954B0	28
102A2789AABAE2DA	32
102A3893596623C9	26
102A93061DBE0EDE	32
102AA7DE1755A9CE	17
102AB5371E6ADA86	35
102AC8830541F261	36
102ACA080A86C8FC	35
102B20C46EA7C9CD	27
102B8F5CE61B1132	33
102B9AA62C4FBBAD	25
102BA4E4EFB45F69	33
102BA9ADEB36E46B	34
102BF32DC18F71FD	29
102BF8F231827FF7	36
102C191DABB3C688	49
102C3161017EFB4C	42
102C3C449EB824D9	22
102C808E56B43D72	32
102D6494B57AFE01	21
102D7675D7808C04	30
102D812D655B36C1	35
102E02F38CAFC617	34
102EAC5C9F1A65DC	29
102F162ED908DC90	17
102F74FA5A2D6302	23
102F80242A4BDACC	33
102FC4073398907E	38
103000F84C9CFA39	33
10302BC88F20F7D0	23
1030411BB41CD933	34
10307D01EE5A2274	33
103083733A56F2B0	28
1030AD8FB3B46D2A	26
1030D17FC55348FB	34
1031845872142CDD	28
1031F095CE748668	24
10320E7C2EDF2025	26
1032372A55789C0E	28
10327FF071B1DC45	22
1033526B14D3A999	28
103363743F46284E	35
10341135F6E6C50F	24
1034D5829A016A74	36
103587D11B2F3B89	32
1035A1F19519EA14	34
1035A3B5114A9860	33
1035BCB80A9C47DD	23
103604055B42C0B9	33
10360B1AA1C94FC4	28
10361B145DC454B8	26
103641E9C9968368	25
1036A119839937BA	27
1036C312FBA59609	27
10372C927C180A42	42
10375253F29AD440	39
1037FEB2CDB7D2DA	29
103888DF839F615F	30
10388952F9E047C7	31
1039B5F8818CCFC6	27
1039FD1910132E02	28
103A3506EB497A8E	26
103B6C3591EA46B8	32
103BA3D1547B0A5E	31
103C070CB33D9383	24
103C42F0206DA4C8	36
103C58A7C9877BAC	20
103C7DD514BDD09E	27
103CC1DAF0C9D751	35
103CE0145E2AC57F	26
103D17633D5E0D9F	37
103D215830C8F013	28
103D3F0B634D5AEE	43
103D6C9FBE17E48B	37
103DD2A055E20593	27
103E9B099B153D17	39
103F16C3C785C22A	27
103F179A2E73FFEA	35
103F5B23D7EC41EE	30
103F8A7CD5BBA477	25
103FF9A955D0A01F	31
104009E7B4077DC3	20
1040B40D58B114D4	30
1040C5E2E6043884	27
104149128BD340E5	23
1041D49057C5B61A	29
1041E63F0D9484D9	27
1042327851A8E29A	35
1042BB4C79367E6D	31
104313D4B9311636	17
10431702CB767D49	30
104383FA644980D5	30
10441BDE651002F4	33
104422A581F25955	28
10444D6B68CCD0F1	30
1044610AE03387E6	30
104496588846F58F	33
1044A5A0FCB7276F	20
1044AF36B4AE0BFC	35
1044F99DAD1FA58B	30
104525F6DB105003	23
104546B4FA477DFE	29
1045A3468ECE83A3	33
10461465AF57EB3E	23
1046567FC4050D4D	35
10465BF85E856221	26
1046640315893955	35
1046B79F3B63A7B1	26
1046D7BE3F24F73D	35
1046F41F67DCBAFA	36
10485DFD6B30D50C	28
10487B935FCA9B82	27
10487C74651B8056	29
1048CBB3B7C1AADB	25
1049F9A94CCB6D57	37
104A1DBB1B222028	34
104A778958A9AE82	30
104A912050A79475	31
104AC88C83BAA489	28
104ACE5D39E6647F	40
104B0326443CC76B	36
104B0C318C08D004	26
104B282664A57D90	30
104B8D53254C33FD	26
104C6B0863493867	22
104C8839B78B8128	33
104C9FEBF04D3A86	27
104D3A99CA38EBDF	33
104DAB33D977D853	29
104DECAFED1635F4	23
104E7B883026F079	34
104EF7C10D61CB29	31
104EF8AC0FEEBBF4	29
104EF9934205A4BC	23
104F3D3028F1DA96	29
104F48AFC2BA3454	30
104F92648BBABA70	28
104FC4425D50CCCD	23
104FD4758B5613E7	28
104FDD02722C6AC9	27
10500B50FE9883F5	31
105033E57408B2D6	20
10508DEEF0895286	25
1050990717A75529	28
10509A640104B9D8	37
1050BF0052B322BB	33
1050DF93CA6495C4	30
1051641838B14703	35
105227A293EC8576	28
10523518A0169F19	34
10527EF47CFE0924	26
10531745DAE7240E	25
105402A4E4AA6BF5	29
105438E1C15F515F	35
1054459F0F4A0F29	28
105506972C726B3F	33
105508DD08EA9BBE	35
105679E994188D9C	24
10573EE62046EB95	38
1057484937DFC8C3	32
1057A24946D30040	36
105849CA8614C53A	33
10596E3A5F396EBA	38
1059864FB9A9D1D9	32
10598ABB57C0B9E6	25
105A4B568591F8D8	32
105A4C23220ADC33	32
105AC10C7E6B19E7	27
105AD4DC7635997A	28
105B16C4AEC3F6F8	23
105B4215ECBFC618	31
105B5143CDB840F9	32
105C46C1CFE2D6FC	27
105C56ACD300BAE9	37
105CE91623183F13	38
105D8546D9F0AE61	27
105D9AA023956A8B	31
105E65A61F2E6785	30
105E78EB1DCD06D3	35
105ECB477C88EFA6	21
105ED5A484F81D2C	38
105F012E8342A28D	29
106093111227DBFA	42
1060B02B4D9AA49F	21
1060C66B221BD425	32
1060E787A3B4268E	27
106135EE27C6C54D	28
10614598E5BE78E7	24
10619DAEF8E40C52	36
106238623BF35789	27
106360BD9A02862D	31
1063F08E1236EF25	25
106492197CAD400E	31
1064BF8379212153	34
1064C3B5A02B02FC	34
1064E3BD32BBA06A	32
1064F39DFC0E4851	32
10654C208F990B79	28
10655FE9B0EFC774	34
1065695974CD169D	28
1065A316D1CD04DB	34
1065D83F35469814	26
1066666C44E516B2	33
1066F1004823AE30	18
10670706A1AEE91B	22
10670AFF78247661	33
1067E2902B6B7C86	35
1067F237D7A9DA35	32
1068BF3516DC5031	30
10691D9CF18D087F	30
10697E4CC8C19BAD	35
1069EC1F1FA8638D	30
1069FCAC1DB536CA	27
